tipo_inmueble;precio_vivienda;barrio;sup_total ;area_construida;habitaciones;baños;lat;long;Precio_entorno;cant_hom;Estrato
Apartamento;490;Ciudad Jardín;204;174;3;3;3,367184;-76,5381;764,27;0;6
Apartamento;580;Ciudad Jardín;148;148;4;4;3,3672;-76,54;836,36;0;6
Apartamento;650;Ciudad Jardín;164;164;3;5;3,3522;-76,53;690,00;0;6
Apartamento;650;Ciudad Jardín;185;185;3;4;3,365698;-76,5388;750,56;0;6
Casa;740;Ciudad Jardín;510;510;5;5;3,365231;-76,5291;870,00;0;6
Apartamento;760;Ciudad Jardín;168;168;3;3;3,3662;-76,539;754,11;0;6
Apartamento;850;Ciudad Jardín;191;191;3;4;3,3712;-76,541;972,50;0;6
Casa;950;Ciudad Jardín;326;247;4;6;3,336488;-76,5325;796,67;0;6
Casa;1000;Ciudad Jardín;330;330;4;5;3,36877;-76,5396;837,50;0;6
Casa;1540;Ciudad Jardín;600;600;6;7;3,369193;-76,5405;864,00;0;6
Apartamento;1836;Ciudad Jardín;303;303;3;4;3,3592;-76,535;876,46;0;6
Apartamento;138;Ciudad Jardín;45;45;2;1;3,364874;-76,5372;745,54;1;6
Apartamento;250;Ciudad Jardín;75;75;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;280;Ciudad Jardín;90;65;1;2;3,364874;-76,5372;745,54;1;6
Apartamento;290;Ciudad Jardín;83;83;2;1;3,364874;-76,5372;745,54;1;6
Apartamento;304;Ciudad Jardín;78;78;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;310;Ciudad Jardín;84;84;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;310;Ciudad Jardín;84;84;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;320;Ciudad Jardín;87;87;4;2;3,364874;-76,5372;745,54;1;6
Apartamento;320;Ciudad Jardín;82;82;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;320;Ciudad Jardín;69;69;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;325;Ciudad Jardín;98;98;3;3;3,3632;-76,534;493,18;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;330;Ciudad Jardín;94;94;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;338;Ciudad Jardín;69;69;2;2;3,3682;-76,534;419,83;1;6
Apartamento;340;Ciudad Jardín;93;93;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;345;Ciudad Jardín;88;88;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;350;Ciudad Jardín;95;95;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;350;Ciudad Jardín;90;90;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;360;Ciudad Jardín;107;107;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;375;Ciudad Jardín;114;114;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;400;Ciudad Jardín;107;107;3;3;3,364874;-76,5372;745,54;1;6
Casa;410;Ciudad Jardín;140;137;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;420;Ciudad Jardín;120;120;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;430;Ciudad Jardín;118;118;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;430;Ciudad Jardín;120;120;4;3;3,364874;-76,5372;745,54;1;6
Casa;440;Ciudad Jardín;120;120;3;5;3,364874;-76,5372;745,54;1;6
Apartamento;445;Ciudad Jardín;115;115;3;2;3,36555;-76,5347;667,87;1;6
Apartamento;450;Ciudad Jardín;165;165;3;3;3,364874;-76,5372;745,54;1;6
Casa;450;Ciudad Jardín;145;145;3;4;3,364874;-76,5372;745,54;1;6
Casa;450;Ciudad Jardín;137;137;4;5;3,364874;-76,5372;745,54;1;6
Casa;450;Ciudad Jardín;85;85;2;2;3,364874;-76,5372;745,54;1;6
Casa;450;Ciudad Jardín;139;139;3;5;3,364874;-76,5372;745,54;1;6
Casa;460;Ciudad Jardín;140;140;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;470;Ciudad Jardín;110;110;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;470;Ciudad Jardín;130;130;3;2;3,364874;-76,5372;745,54;1;6
Casa;470;Ciudad Jardín;150;150;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;475;Ciudad Jardín;91;91;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;480;Ciudad Jardín;85;85;2;2;3,364874;-76,5372;745,54;1;6
Apartamento;480;Ciudad Jardín;138;138;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;480;Ciudad Jardín;92;92;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;480;Ciudad Jardín;105;105;3;3;3,364874;-76,5372;745,54;1;6
Casa;480;Ciudad Jardín;140;140;3;3;3,364874;-76,5372;745,54;1;6
Casa;485;Ciudad Jardín;160;160;4;4;3,364874;-76,5372;745,54;1;6
Casa;490;Ciudad Jardín;204;174;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;500;Ciudad Jardín;139;139;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;500;Ciudad Jardín;110;110;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;500;Ciudad Jardín;123;123;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;500;Ciudad Jardín;110;110;3;3;3,364874;-76,5372;745,54;1;6
Casa;510;Ciudad Jardín;150;150;4;4;3,364874;-76,5372;745,54;1;6
Apartamento;520;Ciudad Jardín;91;91;2;3;3,364874;-76,5372;745,54;1;6
Casa;520;Ciudad Jardín;150;150;4;4;3,364874;-76,5372;745,54;1;6
Apartamento;525;Ciudad Jardín;117;117;3;2;3,364874;-76,5372;745,54;1;6
Casa;530;Ciudad Jardín;170;170;3;3;3,364874;-76,5372;745,54;1;6
Casa;530;Ciudad Jardín;189;189;3;4;3,364874;-76,5372;745,54;1;6
Casa;550;Ciudad Jardín;200;200;5;6;3,364874;-76,5372;745,54;1;6
Apartamento;570;Ciudad Jardín;136;136;4;4;3,364874;-76,5372;745,54;1;6
Apartamento;570;Ciudad Jardín;138;138;4;5;3,364874;-76,5372;745,54;1;6
Apartamento;580;Ciudad Jardín;153;153;3;2;3,364874;-76,5372;745,54;1;6
Apartamento;580;Ciudad Jardín;186;186;3;3;3,364874;-76,5372;745,54;1;6
Casa;600;Ciudad Jardín;189;189;4;4;3,364874;-76,5372;745,54;1;6
Casa;600;Ciudad Jardín;150;150;3;4;3,364874;-76,5372;745,54;1;6
Casa;630;Ciudad Jardín;160;160;3;4;3,364874;-76,5372;745,54;1;6
Casa;630;Ciudad Jardín;270;140;3;3;3,364874;-76,5372;745,54;1;6
Casa;630;Ciudad Jardín;270;160;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;649;Ciudad Jardín;160;160;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;650;Ciudad Jardín;185;185;4;4;3,364874;-76,5372;745,54;1;6
Apartamento;680;Ciudad Jardín;140;140;2;3;3,364874;-76,5372;745,54;1;6
Casa;680;Ciudad Jardín;140;140;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;700;Ciudad Jardín;226;226;4;5;3,364874;-76,5372;745,54;1;6
Apartamento;700;Ciudad Jardín;155;155;2;3;3,364874;-76,5372;745,54;1;6
Apartamento;705;Ciudad Jardín;127;127;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;720;Ciudad Jardín;150;150;3;4;3,362;-76,535;610,53;1;6
Apartamento;720;Ciudad Jardín;130;130;3;4;3,364874;-76,5372;745,54;1;6
Casa;750;Ciudad Jardín;408;408;4;3;3,364874;-76,5372;745,54;1;6
Apartamento;760;Ciudad Jardín;175;175;2;3;3,364874;-76,5372;745,54;1;6
Apartamento;790;Ciudad Jardín;153;153;3;5;3,364874;-76,5372;745,54;1;6
Apartamento;810;Ciudad Jardín;140;140;2;4;3,364874;-76,5372;745,54;1;6
Apartamento;820;Ciudad Jardín;140;140;3;4;3,364874;-76,5372;745,54;1;6
Casa;820;Ciudad Jardín;234;234;4;4;3,364874;-76,5372;745,54;1;6
Casa;830;Ciudad Jardín;450;350;5;5;3,364874;-76,5372;745,54;1;6
Apartamento;840;Ciudad Jardín;191;191;4;5;3,364874;-76,5372;745,54;1;6
Casa;850;Ciudad Jardín;287;287;4;3;3,364874;-76,5372;745,54;1;6
Casa;850;Ciudad Jardín;258;258;4;4;3,364874;-76,5372;745,54;1;6
Casa;850;Ciudad Jardín;300;300;4;5;3,364874;-76,5372;745,54;1;6
Casa;850;Ciudad Jardín;260;260;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;880;Ciudad Jardín;191;191;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;890;Ciudad Jardín;191;191;3;4;3,364874;-76,5372;745,54;1;6
Casa;895;Ciudad Jardín;246;246;3;5;3,364874;-76,5372;745,54;1;6
Casa;895;Ciudad Jardín;270;270;3;5;3,364874;-76,5372;745,54;1;6
Casa;900;Ciudad Jardín;203;203;5;4;3,364874;-76,5372;745,54;1;6
Casa;900;Ciudad Jardín;375;375;4;5;3,364874;-76,5372;745,54;1;6
Casa;950;Ciudad Jardín;300;250;4;4;3,364874;-76,5372;745,54;1;6
Casa;950;Ciudad Jardín;400;400;6;5;3,364874;-76,5372;745,54;1;6
Casa;990;Ciudad Jardín;336;336;4;3;3,364874;-76,5372;745,54;1;6
Casa;1000;Ciudad Jardín;435;435;5;4;3,366986;-76,5312;587,00;1;6
Apartamento;1050;Ciudad Jardín;344;344;5;5;3,364874;-76,5372;745,54;1;6
Apartamento;1100;Ciudad Jardín;200;200;4;5;3,364874;-76,5372;745,54;1;6
Casa;1100;Ciudad Jardín;473;425;6;5;3,364874;-76,5372;745,54;1;6
Casa;1100;Ciudad Jardín;365;365;4;5;3,364874;-76,5372;745,54;1;6
Casa;1200;Ciudad Jardín;520;520;4;4;3,364874;-76,5372;745,54;1;6
Casa;1200;Ciudad Jardín;500;419;6;6;3,364874;-76,5372;745,54;1;6
Casa;1300;Ciudad Jardín;340;330;4;5;3,364874;-76,5372;745,54;1;6
Casa;1300;Ciudad Jardín;1000;300;4;4;3,364874;-76,5372;745,54;1;6
Casa;1300;Ciudad Jardín;1000;300;4;5;3,364874;-76,5372;745,54;1;6
Apartamento;1350;Ciudad Jardín;346;346;4;5;3,364874;-76,5372;745,54;1;6
Casa;1350;Ciudad Jardín;450;320;3;4;3,364874;-76,5372;745,54;1;6
Casa;1350;Ciudad Jardín;506;506;5;6;3,364874;-76,5372;745,54;1;6
Casa;1400;Ciudad Jardín;480;480;4;4;3,364874;-76,5372;745,54;1;6
Casa;1400;Ciudad Jardín;836;400;5;5;3,364874;-76,5372;745,54;1;6
Casa;1500;Ciudad Jardín;445;445;4;4;3,364874;-76,5372;745,54;1;6
Casa;1500;Ciudad Jardín;445;445;4;4;3,364874;-76,5372;745,54;1;6
Casa;1500;Ciudad Jardín;550;500;5;5;3,364874;-76,5372;745,54;1;6
Casa;1500;Ciudad Jardín;600;480;5;7;3,364874;-76,5372;745,54;1;6
Casa;1550;Ciudad Jardín;902;359;4;4;3,364874;-76,5372;745,54;1;6
Casa;1550;Ciudad Jardín;480;480;4;4;3,364874;-76,5372;745,54;1;6
Casa;1550;Ciudad Jardín;600;294;5;7;3,364874;-76,5372;745,54;1;6
Casa;1800;Ciudad Jardín;486;486;3;4;3,364874;-76,5372;745,54;1;6
Casa;1850;Ciudad Jardín;1000;900;4;6;3,364874;-76,5372;745,54;1;6
Apartamento;1875;Ciudad Jardín;251;251;3;3;3,364874;-76,5372;745,54;1;6
Apartamento;1931;Ciudad Jardín;250;250;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;1989;Ciudad Jardín;250;250;3;4;3,364874;-76,5372;745,54;1;6
Apartamento;450;Ciudad Jardín;109;109;2;3;3,341728;-76,5308;722,50;2;6
Casa;950;Ciudad Jardín;330;250;4;5;3,370995;-76,537;1164,00;2;6
Casa;640;Ciudad Jardín;158;158;4;5;3,4222;-76,542;571,80;4;6
Casa;1600;Ciudad Jardín;836;836;5;7;3,451646;-76,5319;431,07;15;6
Apartamento;153;Ciudad Universitaria;54;54;3;2;3,371266;-76,5331;800,14;1;4
Apartamento;240;Ciudad Universitaria;84;84;3;2;3,371266;-76,5331;800,14;1;4
Apartamento;230;Ciudad Universitaria;75;75;3;2;3,434528;-76,5467;504,42;4;4
Apartamento;230;Ciudad Universitaria;65;65;3;2;3,434528;-76,5467;504,42;4;4
Apartamento;155;Ciudad Universitaria;50;50;2;2;3,451646;-76,5319;431,07;15;4
Apartamento;165;Ciudad Universitaria;60;60;3;2;3,451646;-76,5319;431,07;15;4
Apartamento;135;Ciudadela Comfandi;52;52;2;2;3,385131;-76,522;329,36;14;3
Casa;259;Ciudadela Comfandi;180;180;4;4;3,385131;-76,522;329,36;14;3
Casa;310;Ciudadela Comfandi;110;110;5;4;3,385131;-76,522;329,36;14;3
Casa;120;Ciudadela Del Río;120;120;6;3;3,432273;-76,4671;173,22;16;2
Casa;130;Ciudadela Del Río;180;180;6;3;3,4287;-76,4627;134,50;41;2
Apartamento;193;Colseguros;67;67;3;2;3,424383;-76,5324;391,58;1;4
Apartamento;159;Colseguros;70;70;3;3;3,427488;-76,5304;372,92;3;4
Apartamento;180;Colseguros;74;74;3;2;3,427038;-76,5307;359,08;3;4
Apartamento;198;Colseguros;64;64;2;2;3,427038;-76,5307;359,08;3;4
Apartamento;206;Colseguros;123;93;3;3;3,427038;-76,5307;359,08;3;4
Casa;500;Colseguros;460;460;8;6;3,427488;-76,5304;372,92;3;4
Casa;800;Colseguros;550;550;8;4;3,427038;-76,5307;359,08;3;4
Casa;800;Colseguros;550;550;8;4;3,431045;-76,5283;300,33;3;4
Apartamento;162;Colseguros;60;60;3;1;3,425184;-76,53;371,50;4;4
Casa;460;Colseguros;256;180;3;3;3,425184;-76,53;371,50;4;4
Casa;198;Comfenalco;186;186;9;3;3,452304;-76,4969;222,50;4;3
Casa;143;Compartir;180;180;6;3;3,433461;-76,4642;189,50;20;2
Casa;180;Compartir;65;65;6;3;3,4332;-76,464;189,50;22;2
Casa;170;Compartir;160;160;3;3;3,430545;-76,4673;148,67;29;2
Apartamento;370;Cristales;103;103;3;2;3,4312;-76,551;583,64;0;6
Apartamento;370;Cristales;90;90;3;2;3,4352;-76,55;496,29;0;6
Apartamento;400;Cristales;103;103;3;2;3,4322;-76,553;583,64;0;6
Apartamento;460;Cristales;130;130;2;2;3,4362;-76,551;496,29;0;6
Apartamento;430;Cristales;115;115;3;3;3,4272;-76,534;419,82;1;6
Casa;780;Cristales;400;400;3;5;3,4382;-76,548;698,29;1;6
Casa;820;Cristales;320;320;3;3;3,436186;-76,5479;510,87;2;6
Apartamento;720;Cristales;145;145;3;2;3,436829;-76,5463;658,05;3;6
Apartamento;350;Cristales;71;71;2;2;3,4352;-76,546;536,40;4;6
Apartamento;390;Cristales;190;190;3;2;3,4082;-76,545;474,22;5;6
Apartamento;400;Cristales;95;95;3;2;3,39439;-76,5472;363,75;6;6
Apartamento;440;Cristales;98;98;2;3;3,39439;-76,5472;363,75;6;6
Apartamento;870;Cristales;311;311;3;4;3,39439;-76,5472;363,75;6;6
Apartamento;400;Cristales;112;112;3;3;3,4512;-76,541;638,10;8;6
Apartamento;330;Cristales;76;76;2;2;3,457816;-76,5175;604,19;10;6
Apartamento;350;Cristales;85;85;2;2;3,457816;-76,5175;604,19;10;6
Apartamento;360;Cristales;66;66;2;2;3,457816;-76,5175;604,19;10;6
Apartamento;360;Cristales;103;103;3;2;3,457816;-76,5175;604,19;10;6
Apartamento;380;Cristales;112;112;3;2;3,457816;-76,5175;604,19;10;6
Apartamento;380;Cristales;88;88;1;2;3,457816;-76,5175;604,19;10;6
Apartamento;390;Cristales;112;112;3;3;3,457816;-76,5175;604,19;10;6
Apartamento;395;Cristales;112;112;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;400;Cristales;90;90;3;2;3,457816;-76,5175;604,19;10;6
Apartamento;410;Cristales;112;112;3;3;3,457816;-76,5175;604,19;10;6
Apartamento;460;Cristales;227;227;3;3;3,457816;-76,5175;604,19;10;6
Apartamento;495;Cristales;115;115;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;550;Cristales;193;193;5;4;3,457816;-76,5175;604,19;10;6
Apartamento;558;Cristales;153;153;3;5;3,457816;-76,5175;604,19;10;6
Apartamento;585;Cristales;143;143;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;590;Cristales;153;153;3;5;3,457816;-76,5175;604,19;10;6
Apartamento;610;Cristales;116;116;3;3;3,457816;-76,5175;604,19;10;6
Apartamento;620;Cristales;127;127;3;3;3,457816;-76,5175;604,19;10;6
Apartamento;630;Cristales;143;143;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;630;Cristales;200;200;4;4;3,457816;-76,5175;604,19;10;6
Apartamento;640;Cristales;150;150;2;3;3,457816;-76,5175;604,19;10;6
Casa;700;Cristales;343;310;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;780;Cristales;158;158;3;3;3,457816;-76,5175;604,19;10;6
Casa;1200;Cristales;451;380;4;5;3,457816;-76,5175;604,19;10;6
Apartamento;1260;Cristales;246;246;3;3;3,457816;-76,5175;604,19;10;6
Casa;1600;Cristales;519;450;3;4;3,457816;-76,5175;604,19;10;6
Apartamento;430;Cristales;115;115;3;3;3,427095;-76,5509;624,00;11;6
Apartamento;570;Cristales;170;170;3;5;3,4342;-76,526;436,67;15;6
Apartamento;350;Cristales;87;87;1;2;3,443934;-76,534;447,00;22;6
Apartamento;350;Cristales;85;85;2;2;3,443934;-76,534;447,00;22;6
Apartamento;400;Cristales;112;112;3;4;3,443934;-76,534;447,00;22;6
Apartamento;420;Cristales;112;112;3;3;3,443934;-76,534;447,00;22;6
Apartamento;420;Cristales;111;111;4;3;3,443934;-76,534;447,00;22;6
Apartamento;580;Cristales;240;240;4;3;3,443934;-76,534;447,00;22;6
Apartamento;1250;Cristales;192;192;3;4;3,443934;-76,534;447,00;22;6
Apartamento;350;Cristales;108;108;3;3;3,443506;-76,5339;447,00;23;6
Apartamento;159;Cristóbal Colón;65;65;3;2;3,42085;-76,5278;323,38;6;3
Casa;230;Cristóbal Colón;210;100;3;1;3,42085;-76,5278;323,38;6;3
Casa;270;Cristóbal Colón;136;136;4;2;3,42085;-76,5278;323,38;6;3
Apartamento;162;Cuarto De Legua;40;40;1;1;3,409557;-76,5517;360,22;0;5
Apartamento;220;Cuarto De Legua;76;76;2;2;3,407053;-76,5517;372,00;0;5
Apartamento;310;Cuarto De Legua;128;128;3;2;3,407053;-76,5517;372,00;0;5
Apartamento;320;Cuarto De Legua;120;120;3;3;3,409557;-76,5517;360,22;0;5
Apartamento;350;Cuarto De Legua;126;126;3;3;3,407053;-76,5517;372,00;0;5
Casa;360;Cuarto De Legua;136;136;3;2;3,407053;-76,5517;372,00;0;5
Apartamento;420;Cuarto De Legua;122;122;3;4;3,409557;-76,5517;360,22;0;5
Apartamento;450;Cuarto De Legua;295;295;4;3;3,407053;-76,5517;372,00;0;5
Casa;650;Cuarto De Legua;396;340;5;5;3,407053;-76,5517;372,00;0;5
Apartamento;850;Cuarto De Legua;168;168;3;3;3,408865;-76,5474;463,11;3;5
Apartamento;87;Departamental;38;38;2;1;3,417265;-76,535;450,00;11;4
Apartamento;90;Departamental;100;60;2;1;3,417265;-76,535;450,00;11;4
Apartamento;165;Departamental;117;117;3;2;3,417265;-76,535;450,00;11;4
Apartamento;350;Departamental;120;90;3;2;3,417265;-76,535;450,00;11;4
Casa;370;Departamental;260;260;4;3;3,417265;-76,535;450,00;11;4
Casa;408;Departamental;260;260;7;3;3,417265;-76,535;450,00;11;4
Casa;430;Departamental;300;300;6;4;3,417265;-76,535;450,00;11;4
Casa;352;Dorado;280;280;10;3;3,42087;-76,5293;320,63;6;3
Casa;400;Dorado;310;310;7;5;3,42087;-76,5293;320,63;6;3
Casa;200;El Poblado 2;205;205;7;3;3,41473;-76,4866;250,00;53;2
Apartamento;185;Evaristo García;55;55;3;2;3,4712;-76,51;271,67;14;2
Apartamento;210;Flora Industrial;78;78;2;1;3,481393;-76,504;250,00;13;3
Apartamento;250;Flora Industrial;87;87;3;3;3,481393;-76,504;250,00;13;3
Casa;340;Flora Industrial;149;149;3;3;3,481393;-76,504;250,00;13;3
Casa;89;Floralia;51;51;2;1;3,495995;-76,4924;177,60;31;2
Casa;92;Floralia;65;65;2;1;3,495995;-76,4924;177,60;31;2
Casa;110;Floralia;60;60;4;1;3,495995;-76,4924;177,60;31;2
Casa;130;Floralia;108;108;5;2;3,495995;-76,4924;177,60;31;2
Casa;140;Floralia;100;100;4;2;3,495995;-76,4924;177,60;31;2
Casa;260;Floralia;270;270;6;3;3,495995;-76,4924;177,60;31;2
Apartamento;220;Granada;100;100;3;2;3,455408;-76,5365;682,00;4;4
Apartamento;290;Granada;104;104;2;3;3,455408;-76,5365;682,00;4;4
Apartamento;380;Granada;172;172;4;4;3,455408;-76,5365;682,00;4;4
Apartamento;550;Granada;355;355;4;3;3,455408;-76,5365;682,00;4;4
Apartamento;1300;Granada;429;429;3;3;3,455408;-76,5365;682,00;4;4
Apartamento;165;Cañaverales;60;60;2;2;3,40278;-76,5299;244,91;7;3
Apartamento;162;Cañaverales;59;59;2;2;3,404487;-76,5278;205,88;11;3
Apartamento;170;Cañaverales;64;64;3;2;3,404487;-76,5278;205,88;11;3
Apartamento;175;Cañaverales;61;61;3;2;3,404487;-76,5278;205,88;11;3
Apartamento;175;Cañaverales;65;65;3;2;3,404487;-76,5278;205,88;11;3
Apartamento;200;Cañaverales;64;64;3;2;3,404487;-76,5278;205,88;11;3
Apartamento;158;El Guabal;80;80;3;2;3,415308;-76,5271;276,56;16;3
Apartamento;180;El Guabal;57;57;3;2;3,415308;-76,5271;276,56;16;3
Casa;248;El Guabal;170;170;4;4;3,415308;-76,5271;276,56;16;3
Apartamento;105;Guabito;60;60;3;2;3,465343;-76,4877;105,00;4;3
Apartamento;340;Guadalupe;134;134;3;2;3,41121;-76,5569;434,00;2;5
Apartamento;400;Guadalupe;127;127;3;2;3,41121;-76,5569;434,00;2;5
Apartamento;177;Guadalupe;62;62;3;2;3,408865;-76,5474;463,11;3;5
Apartamento;318;Guadalupe;110;110;3;2;3,408865;-76,5474;463,11;3;5
Apartamento;370;Guadalupe;108;108;3;2;3,408865;-76,5474;463,11;3;5
Apartamento;650;Guadalupe;112;112;3;3;3,408865;-76,5474;463,11;3;5
Casa;800;Guadalupe;20;20;3;2;3,449259;-76,5287;800,00;43;5
Casa;349;Guayaquil;320;320;6;3;3,440245;-76,5277;360,00;19;3
Casa;210;Guayaquil;150;150;4;1;3,440523;-76,5278;360,00;20;3
Casa;225;Guayaquil;92;92;5;2;3,440523;-76,5278;360,00;20;3
Casa;270;Guayaquil;196;196;3;2;3,440523;-76,5278;360,00;20;3
Casa;299;Guayaquil;145;145;1;3;3,440523;-76,5278;360,00;20;3
Casa;427;Guayaquil;179;179;10;6;3,440523;-76,5278;360,00;20;3
Casa;450;Guayaquil;300;300;3;3;3,440523;-76,5278;360,00;20;3
Apartamento;1700;Ingenio;580;580;5;4;3,398242;-76,5429;629,70;2;5
Casa;590;Ingenio;236;236;3;4;3,385567;-76,5277;516,16;3;5
Apartamento;280;Ingenio;90;90;3;2;3,3812;-76,536;494,17;4;5
Casa;1500;Ingenio;580;580;8;7;3,385637;-76,5361;1167,14;4;5
Apartamento;345;Ingenio;108;108;3;2;3,3842;-76,533;541,54;5;5
Casa;1200;Ingenio;650;650;6;7;3,3852;-76,532;533,19;5;5
Apartamento;270;Ingenio;77;77;3;2;3,38163;-76,535;523,57;6;5
Apartamento;270;Ingenio;97;97;3;2;3,38163;-76,535;523,57;6;5
Apartamento;295;Ingenio;98;98;4;3;3,38163;-76,535;523,57;6;5
Apartamento;380;Ingenio;113;113;3;3;3,382109;-76,5254;487,23;6;5
Casa;1200;Ingenio;330;330;4;6;3,383136;-76,535;784,29;7;5
Apartamento;420;Ingenio;198;198;3;3;3,3832;-76,53;524,21;8;5
Casa;580;Ingenio;175;175;3;3;3,385026;-76,526;455,13;8;5
Apartamento;200;Ingenio;60;60;2;1;3,38336;-76,5271;514,41;9;5
Apartamento;210;Ingenio;65;65;1;1;3,38336;-76,5271;514,41;9;5
Apartamento;285;Ingenio;83;83;3;2;3,38336;-76,5271;514,41;9;5
Apartamento;300;Ingenio;117;117;4;3;3,38336;-76,5271;514,41;9;5
Casa;550;Ingenio;150;150;4;4;3,38336;-76,5271;514,41;9;5
Casa;750;Ingenio;380;380;5;5;3,38336;-76,5271;514,41;9;5
Casa;1000;Ingenio;250;250;6;7;3,38336;-76,5271;514,41;9;5
Apartamento;225;Ingenio;82;82;3;3;3,383401;-76,53;526,49;10;5
Apartamento;230;Ingenio;83;83;3;2;3,383401;-76,53;526,49;10;5
Apartamento;235;Ingenio;93;93;3;2;3,383401;-76,53;526,49;10;5
Apartamento;245;Ingenio;80;80;3;2;3,383401;-76,53;526,49;10;5
Apartamento;245;Ingenio;98;98;3;3;3,383401;-76,53;526,49;10;5
Apartamento;265;Ingenio;87;87;3;2;3,383401;-76,53;526,49;10;5
Apartamento;265;Ingenio;74;74;2;2;3,382797;-76,5307;526,25;10;5
Casa;270;Ingenio;157;157;4;3;3,383401;-76,53;526,49;10;5
Apartamento;274;Ingenio;109;109;3;3;3,383401;-76,53;526,49;10;5
Apartamento;280;Ingenio;240;240;3;3;3,383401;-76,53;526,49;10;5
Apartamento;290;Ingenio;116;116;4;3;3,382797;-76,5307;526,25;10;5
Apartamento;299;Ingenio;86;86;3;2;3,383401;-76,53;526,49;10;5
Apartamento;300;Ingenio;157;157;4;4;3,383401;-76,53;526,49;10;5
Apartamento;300;Ingenio;75;75;3;2;3,383401;-76,53;526,49;10;5
Apartamento;300;Ingenio;104;104;3;2;3,383401;-76,53;526,49;10;5
Apartamento;310;Ingenio;110;110;3;3;3,383401;-76,53;526,49;10;5
Apartamento;320;Ingenio;101;101;3;3;3,382797;-76,5307;526,25;10;5
Apartamento;320;Ingenio;143;143;3;2;3,383401;-76,53;526,49;10;5
Apartamento;320;Ingenio;112;112;3;2;3,383401;-76,53;526,49;10;5
Casa;320;Ingenio;150;150;3;4;3,383401;-76,53;526,49;10;5
Apartamento;330;Ingenio;130;130;3;3;3,383401;-76,53;526,49;10;5
Apartamento;340;Ingenio;157;157;3;2;3,383401;-76,53;526,49;10;5
Apartamento;340;Ingenio;114;114;3;3;3,383401;-76,53;526,49;10;5
Apartamento;340;Ingenio;157;157;3;2;3,383401;-76,53;526,49;10;5
Apartamento;350;Ingenio;96;96;2;3;3,383401;-76,53;526,49;10;5
Apartamento;350;Ingenio;125;125;3;2;3,383401;-76,53;526,49;10;5
Apartamento;350;Ingenio;114;114;3;3;3,383401;-76,53;526,49;10;5
Apartamento;350;Ingenio;118;118;3;4;3,383401;-76,53;526,49;10;5
Casa;350;Ingenio;200;114;3;4;3,383401;-76,53;526,49;10;5
Apartamento;355;Ingenio;100;100;4;3;3,382797;-76,5307;526,25;10;5
Apartamento;365;Ingenio;100;96;3;2;3,383401;-76,53;526,49;10;5
Apartamento;375;Ingenio;98;98;3;2;3,383401;-76,53;526,49;10;5
Apartamento;380;Ingenio;100;100;3;2;3,383401;-76,53;526,49;10;5
Apartamento;400;Ingenio;75;75;2;2;3,383401;-76,53;526,49;10;5
Apartamento;410;Ingenio;130;130;3;4;3,383401;-76,53;526,49;10;5
Apartamento;410;Ingenio;190;190;4;4;3,383401;-76,53;526,49;10;5
